run_id,peer_count,block_id,serial_position,tx_id,timestamp,latency_ms,rbac_overhead_ms,host_id,session_id
PEER-32-R5,32,143975,67,9a10781587d3f2d235adb6ce,2025-10-04T22:20:03+01:00,797.4,313.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143975,68,7b17da4ea9b1b1719da6e24b,2025-10-04T22:20:03+01:00,793.7,326.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143975,69,b7d535f290908cafa1c0802c,2025-10-04T22:20:04+01:00,846.4,314.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143976,70,6fb473a1fb161b8bbaf4ef40,2025-10-04T22:20:04+01:00,855.0,313.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143976,71,4aa31460d41f2f68b767b68b,2025-10-04T22:20:05+01:00,755.2,316.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,72,1d3708c2ee8f82361b582281,2025-10-04T22:20:05+01:00,891.1,327.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,73,a5e47782a32ecb72a935fcf2,2025-10-04T22:20:05+01:00,785.5,306.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,74,491becbf41ec5e2a5c328799,2025-10-04T22:20:06+01:00,829.9,320.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,75,8f5b4c868c7978cd591d7ba9,2025-10-04T22:20:06+01:00,756.7,327.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,76,552c35dc36f449c982ef5f89,2025-10-04T22:20:07+01:00,830.3,319.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,77,e784981b0b1aab2170d7f85f,2025-10-04T22:20:07+01:00,772.0,320.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,78,364081754394fd6a869b7e73,2025-10-04T22:20:07+01:00,710.4,328.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,79,74cc080cfe3709a77d946fa2,2025-10-04T22:20:08+01:00,819.0,312.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,80,f6b6b9646d9001499a76356e,2025-10-04T22:20:08+01:00,821.7,326.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,81,7685ee53255bb170707f7414,2025-10-04T22:20:09+01:00,787.3,313.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,82,b23a4cff63b187cf07c48f24,2025-10-04T22:20:09+01:00,810.4,315.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,83,413eda7e03c00d2005f95183,2025-10-04T22:20:09+01:00,727.8,317.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,84,54a4136f178d79dbf5ea947f,2025-10-04T22:20:10+01:00,808.3,312.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,85,3eb9c589aab758efed9918e3,2025-10-04T22:20:10+01:00,804.3,316.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,86,8643eafb5ea4d58ea0652c6b,2025-10-04T22:20:11+01:00,889.4,322.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,87,6c09b0a5f6e9144ba6c8255c,2025-10-04T22:20:11+01:00,844.6,328.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,88,c70d50980843c1a794116004,2025-10-04T22:20:12+01:00,847.3,330.1,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143977,89,f01fa9db7905ef5e7b56d094,2025-10-04T22:20:12+01:00,824.3,327.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,90,2ef72a192dd65a37f3544ebf,2025-10-04T22:20:12+01:00,879.1,326.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,91,0dab7e1313757fd3a72be0d9,2025-10-04T22:20:13+01:00,727.4,321.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,92,17558e65aaab5962b28f0b4c,2025-10-04T22:20:13+01:00,666.9,310.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,93,a33823c6388d33a3945690d4,2025-10-04T22:20:14+01:00,809.4,303.1,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,94,57b0abbcb8d8b1bfdf335830,2025-10-04T22:20:14+01:00,828.7,321.0,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143978,95,b2c9ec7517e84c3a414fc35b,2025-10-04T22:20:14+01:00,844.2,321.4,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,96,bedc12adf3d32ca2a09b31cf,2025-10-04T22:20:15+01:00,750.8,323.0,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,97,86ed0ef02bc318e62a50915a,2025-10-04T22:20:15+01:00,829.1,317.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,98,209fc1a81dbb3e0b968f59a8,2025-10-04T22:20:16+01:00,873.9,312.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,99,994b333594c79daa2c68202c,2025-10-04T22:20:16+01:00,829.7,319.1,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,100,5392b0937690a70b67fdd708,2025-10-04T22:20:16+01:00,972.6,308.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,101,802fc417063f41410a4dd33c,2025-10-04T22:20:17+01:00,659.3,317.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,102,17c53a7f88e3c6627017e568,2025-10-04T22:20:17+01:00,762.3,316.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,103,73ed5b22ab406ee5dda47e4d,2025-10-04T22:20:18+01:00,879.1,312.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,104,f7065a9ee95ce6a8c77bb30a,2025-10-04T22:20:18+01:00,816.4,314.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,105,033824b9eaa7e9699f4b2b12,2025-10-04T22:20:18+01:00,865.0,321.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,106,24abb8acbccd947f287a8373,2025-10-04T22:20:19+01:00,769.9,312.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143979,107,ff7a5ca0e7e766e1c7e934af,2025-10-04T22:20:19+01:00,834.3,314.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143980,108,5aeb47eb5a1a112bc6b71c13,2025-10-04T22:20:20+01:00,836.9,317.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143980,109,b19186f7500f616fc56437ee,2025-10-04T22:20:20+01:00,785.9,322.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,110,478c3076ecdd63941c940eac,2025-10-04T22:20:20+01:00,794.0,313.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,111,ca96e9e2296f6a4848e97412,2025-10-04T22:20:21+01:00,777.4,313.9,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,112,2cb4c6ad4c43d21c79020000,2025-10-04T22:20:21+01:00,712.8,311.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,113,cf0d5a3d1df8118836a67731,2025-10-04T22:20:22+01:00,816.0,313.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,114,3df108264bd90ff957a8ee86,2025-10-04T22:20:22+01:00,809.7,315.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,115,9f90928ac20ae123c4d5ae1f,2025-10-04T22:20:22+01:00,689.8,318.0,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143981,116,5d12f1885c3869c65222fe26,2025-10-04T22:20:23+01:00,929.9,313.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,117,09ff09d09bc68e7a5935932c,2025-10-04T22:20:23+01:00,828.7,314.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,118,c69030dd914299ceee4b5a14,2025-10-04T22:20:24+01:00,796.2,312.3,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,119,d6a068294eb77963dbecc92e,2025-10-04T22:20:24+01:00,790.0,314.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,120,b85db34860c8ca55a9c656cb,2025-10-04T22:20:25+01:00,772.9,317.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,121,9b9ada2babcebc4f385115bb,2025-10-04T22:20:25+01:00,817.1,318.0,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,122,6fecfa04e9e321262cf3180b,2025-10-04T22:20:25+01:00,781.8,312.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,123,ceb6e49af230c50dc43b97b3,2025-10-04T22:20:26+01:00,753.3,310.4,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,124,2be73c6f1c03496cdd649262,2025-10-04T22:20:26+01:00,859.0,318.2,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,125,908409db25fd1c9af093f928,2025-10-04T22:20:27+01:00,834.1,319.6,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,126,056aba32fe8cc31173dd1cb8,2025-10-04T22:20:27+01:00,864.4,317.5,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,127,0fce309b10b8e35fd499d1be,2025-10-04T22:20:27+01:00,803.1,316.7,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,128,03330ad1241a96b8ecdc7623,2025-10-04T22:20:28+01:00,828.1,311.8,bench-host-01,peer-scaling-2025-10
PEER-32-R5,32,143982,129,3d0aa02d17de2139a9ba71ae,2025-10-04T22:20:28+01:00,751.1,314.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,0,09f6a54c2663664c995666b3,2025-10-05T03:20:29+01:00,968.0,322.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,1,9f32ed5bb5d43f7d4065f00e,2025-10-05T03:20:29+01:00,1107.6,323.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,2,d2b1903f65e80a994fe015cb,2025-10-05T03:20:30+01:00,1079.3,316.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,3,215e87a75bbcc7bc8ccad1f7,2025-10-05T03:20:30+01:00,1006.2,325.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,4,c40bbdf6ba79fb1204fc53ed,2025-10-05T03:20:31+01:00,1220.0,319.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,5,88b9d0ae82999dde59a430df,2025-10-05T03:20:31+01:00,1053.1,325.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,6,cc2fcf4bcf171cad96446688,2025-10-05T03:20:32+01:00,1124.2,328.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,7,942edbfdbca36a13c5e4a573,2025-10-05T03:20:32+01:00,1089.6,324.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,8,da34e943da83646c84e42736,2025-10-05T03:20:33+01:00,1031.0,321.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,9,ca83e257438044c361a8ba7c,2025-10-05T03:20:33+01:00,1090.4,324.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126013,10,83855c85cc54b966092ed042,2025-10-05T03:20:34+01:00,1125.7,318.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,11,65d9acd0ec1d677f52db5963,2025-10-05T03:20:34+01:00,1171.8,328.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,12,20b95a031afc91fc327b3439,2025-10-05T03:20:35+01:00,964.5,325.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,13,459b4dafb289205bed4d1eba,2025-10-05T03:20:35+01:00,1024.4,328.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,14,36c2a3a1bd22212e961bc1ae,2025-10-05T03:20:36+01:00,1127.6,320.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,15,bbd895f864f98a61bbab540f,2025-10-05T03:20:36+01:00,1069.1,314.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,16,9871773040918a674800a8f5,2025-10-05T03:20:37+01:00,977.5,324.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,17,c9b7131a5284666f8843cddf,2025-10-05T03:20:38+01:00,1086.1,325.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,18,553b957ea681dede2a04aa83,2025-10-05T03:20:38+01:00,1076.8,316.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,19,67decfddc06af211c7dfba44,2025-10-05T03:20:39+01:00,1037.4,326.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,20,e7b27602eede19719dfd12ad,2025-10-05T03:20:39+01:00,1013.2,326.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,21,076d10de331078162525a0af,2025-10-05T03:20:40+01:00,1117.4,329.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,22,7eada2022a2d82cba000c54e,2025-10-05T03:20:40+01:00,1104.6,321.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,23,e340d40fb9e6c9974f87909a,2025-10-05T03:20:41+01:00,1030.4,318.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,24,8cbfb08e2c88f593827d66cd,2025-10-05T03:20:41+01:00,1141.2,319.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,25,7dbf5ad6572d3b025e8121b4,2025-10-05T03:20:42+01:00,1055.3,317.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,26,1a9314a8fedb7fa60d3b22ab,2025-10-05T03:20:42+01:00,1062.8,327.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,27,43af36dce4d9406913b862cb,2025-10-05T03:20:43+01:00,1108.2,320.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,28,aab1896cc9746a24276ffc72,2025-10-05T03:20:43+01:00,1063.5,323.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,29,ac7276726692c77f36b4b71e,2025-10-05T03:20:44+01:00,1099.2,328.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,30,e5774ae74df1b311dddaa7a5,2025-10-05T03:20:44+01:00,1090.9,325.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126014,31,ca91888cef4b84d541e70957,2025-10-05T03:20:45+01:00,1062.0,331.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126015,32,f84e1aa8505e76bb5622d8e0,2025-10-05T03:20:45+01:00,1027.0,322.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126015,33,ce6fd7a693798eefbd99492d,2025-10-05T03:20:46+01:00,1087.1,320.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126015,34,35d7b3711846c0b4b15c48d8,2025-10-05T03:20:47+01:00,983.7,320.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126015,35,4216bc121b2cb724139684cc,2025-10-05T03:20:47+01:00,1051.6,322.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,36,fc8c9f15c3b3482c5a25a3a1,2025-10-05T03:20:48+01:00,1034.4,321.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,37,6370953e6e3143b7c1a8eb1e,2025-10-05T03:20:48+01:00,1062.2,327.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,38,1183ac65df7c5dcdfb54d480,2025-10-05T03:20:49+01:00,993.9,319.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,39,5162b24fd93a5df1c5efa401,2025-10-05T03:20:49+01:00,1122.1,320.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,40,36d40c768990b63b860f0d09,2025-10-05T03:20:50+01:00,1069.4,320.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,41,7ee747469915c6fee4178f7f,2025-10-05T03:20:50+01:00,1063.5,330.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,42,ca1c1c66708da1265e9334dc,2025-10-05T03:20:51+01:00,1072.6,328.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,43,919c594db3ab585ec5bfcb30,2025-10-05T03:20:51+01:00,1019.2,322.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126016,44,2df0dd3ca19a27dc8473924c,2025-10-05T03:20:52+01:00,1018.0,318.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,45,1346c03c324f347ee723d752,2025-10-05T03:20:52+01:00,1152.5,326.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,46,bcd44f59f86850b230371d16,2025-10-05T03:20:53+01:00,918.8,320.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,47,e222f963ba19525e445505f7,2025-10-05T03:20:53+01:00,1130.9,323.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,48,27ce97ee81e6130676edc9e8,2025-10-05T03:20:54+01:00,1054.4,317.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,49,83550fde46905daf594815b4,2025-10-05T03:20:54+01:00,1072.3,318.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,50,455a0dc2311d7daaba4e42c9,2025-10-05T03:20:55+01:00,1191.5,322.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,51,ca22bd1851a15b8ceb78aa08,2025-10-05T03:20:56+01:00,1056.8,327.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,52,dc11c0c421bb1cd6e3bdbd95,2025-10-05T03:20:56+01:00,950.7,326.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,53,2b5a7aadc3c40c162c484b4d,2025-10-05T03:20:57+01:00,952.9,326.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,54,a2e33c1c3a5dc1e9c0a49083,2025-10-05T03:20:57+01:00,1014.0,327.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,55,d692d69a410f31e80700425b,2025-10-05T03:20:58+01:00,999.1,322.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,56,624dee1063916b9e3c59ba6f,2025-10-05T03:20:58+01:00,926.6,325.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,57,3c8552b10e16b08ceeaa2a86,2025-10-05T03:20:59+01:00,1066.3,322.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,58,516a6c5a6b5fc8e0a3aed0b3,2025-10-05T03:20:59+01:00,1105.8,318.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126017,59,5469e77411022aede9891549,2025-10-05T03:21:00+01:00,1098.3,323.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,60,fdca825d198a3b7f88152a60,2025-10-05T03:21:00+01:00,1054.3,317.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,61,b9e34fd9f76c3cd59bda6933,2025-10-05T03:21:01+01:00,1022.9,313.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,62,af5b902d1ab92ad335b44aff,2025-10-05T03:21:01+01:00,1052.0,320.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,63,22e23530747fb980bf6ab0c5,2025-10-05T03:21:02+01:00,1089.1,320.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,64,c067df98e8d009f15672f3e1,2025-10-05T03:21:02+01:00,1127.6,325.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,65,92f623dc1e121dbe84916102,2025-10-05T03:21:03+01:00,1029.0,314.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,66,28f15f2fa5964efbb55a7352,2025-10-05T03:21:03+01:00,1083.0,325.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,67,e14e261e9ab6352151a1c09e,2025-10-05T03:21:04+01:00,1069.3,319.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,68,a782972572d5a90d9a3bf311,2025-10-05T03:21:04+01:00,1094.0,318.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,69,bb44278d0d876057a381564f,2025-10-05T03:21:05+01:00,945.1,321.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,70,c279d2c2ddbc4869cea865f2,2025-10-05T03:21:06+01:00,1011.5,328.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,71,093f00e0bb133de142c5db43,2025-10-05T03:21:06+01:00,991.5,327.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,72,c41ea81fbde323ea8a2420c9,2025-10-05T03:21:07+01:00,1070.5,324.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,73,ac47da0563ded9d5e3a377c5,2025-10-05T03:21:07+01:00,1042.7,335.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,74,33f4c1eeb310b802ccc889fa,2025-10-05T03:21:08+01:00,1148.0,325.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,75,1e827c2ccef4e67c05c75db1,2025-10-05T03:21:08+01:00,957.3,323.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,76,918132965bff00d7f8292443,2025-10-05T03:21:09+01:00,1054.2,330.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,77,2c71362675feac035d654ccc,2025-10-05T03:21:09+01:00,1061.1,322.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,78,818ba7fdd21749f80ecf9284,2025-10-05T03:21:10+01:00,1072.7,320.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,79,0026b195dddf2c59d7f9e09d,2025-10-05T03:21:10+01:00,985.7,326.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,80,337dc5a7030c182c74447f87,2025-10-05T03:21:11+01:00,1047.8,319.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,81,371dbb3d77f83927696446ff,2025-10-05T03:21:11+01:00,1154.8,326.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,82,fb5c024f27af719517a289c3,2025-10-05T03:21:12+01:00,1015.7,331.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,83,28842c3f61910e0fdf77bebc,2025-10-05T03:21:12+01:00,1111.4,324.2,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,84,031b51548024e2f895822f57,2025-10-05T03:21:13+01:00,1060.5,319.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,85,d2519a5e19f7ae058965805d,2025-10-05T03:21:13+01:00,1024.2,318.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,86,a7740932656a04e9c40138f0,2025-10-05T03:21:14+01:00,1034.0,320.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126018,87,8148fc7e514713c213a02dcf,2025-10-05T03:21:15+01:00,1003.3,326.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126019,88,a660867de66269843945ad4b,2025-10-05T03:21:15+01:00,1045.2,325.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126019,89,c8976387a89fa77151385c7c,2025-10-05T03:21:16+01:00,1043.6,328.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,90,d294e9a208e31157ce29fced,2025-10-05T03:21:16+01:00,1011.0,327.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,91,85d71378728bef770f3dc665,2025-10-05T03:21:17+01:00,1048.2,322.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,92,4eefe11710219fa4d987ff1f,2025-10-05T03:21:17+01:00,1089.9,322.4,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,93,512ebdee68b88efa5c4ec9d5,2025-10-05T03:21:18+01:00,1044.4,321.5,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,94,90e1f456c1ba822383887044,2025-10-05T03:21:18+01:00,1089.0,316.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126020,95,9b622d429abd16e6c2b4857c,2025-10-05T03:21:19+01:00,1071.3,326.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126021,96,be68e88d3366c8e1885a4e5d,2025-10-05T03:21:19+01:00,1035.2,324.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126021,97,d16d143e34f5cee1a2aae26e,2025-10-05T03:21:20+01:00,1063.7,324.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,98,0d75e4af15cd82a9c8d1d64b,2025-10-05T03:21:20+01:00,1157.4,323.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,99,009634f6b8437f4e2ac01e44,2025-10-05T03:21:21+01:00,1083.5,325.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,100,b6d078f7f4326b52373c6d47,2025-10-05T03:21:21+01:00,1171.3,318.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,101,e95e6fdde4784beb51740990,2025-10-05T03:21:22+01:00,1021.5,326.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,102,042df3ee76afced33098d0c6,2025-10-05T03:21:22+01:00,965.9,328.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,103,024432424453eefeef0557d1,2025-10-05T03:21:23+01:00,1052.2,329.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,104,b1a1ed20b1066a2da54d6a14,2025-10-05T03:21:24+01:00,1076.8,323.3,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,105,c97c824abd6bb46eb72c176a,2025-10-05T03:21:24+01:00,1185.9,328.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,106,a9fe6ecb70602047342fcb2d,2025-10-05T03:21:25+01:00,1112.6,322.9,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126022,107,8cd103c57b95d04f5aa9100c,2025-10-05T03:21:25+01:00,1096.1,324.6,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126023,108,4191fdce6d130d7dfe664af4,2025-10-05T03:21:26+01:00,1025.7,324.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126023,109,eabe8ef53fd1136255fa6b13,2025-10-05T03:21:26+01:00,1150.4,320.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,110,3369a719ca3e031dc73435da,2025-10-05T03:21:27+01:00,1087.2,322.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,111,5cd11f185e753392d78c6f3f,2025-10-05T03:21:27+01:00,1009.5,332.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,112,8e1168e2679a96da8a8fd202,2025-10-05T03:21:28+01:00,1111.5,319.0,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,113,9bf1ac38bfc6af297948441c,2025-10-05T03:21:28+01:00,1048.1,322.1,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,114,df43c04ebeb4724478fcb983,2025-10-05T03:21:29+01:00,1016.5,321.8,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,115,2abe264c13b1899e61d442d9,2025-10-05T03:21:29+01:00,1078.2,317.7,bench-host-01,peer-scaling-2025-10
PEER-16-R5,16,126024,116,e9aafa38babd0d7f64b468e4,2025-10-05T03:21:30+01:00,1095.5,324.4,bench-host-01,peer-scaling-2025-10
